poi_id,poi_name,poi_category,poi_latitude,poi_longitude,poi_ratings,,,,,
140949401,Reitanlage Zukowski,sports-centre,53.5967223928285,10.3744265278191,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
357882440,청담동성당앞,bus-stop,37.5202582999159,127.0492045,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
398616942,St Joseph's Catholic Primary School,school,51.4868447645989,0.00662939918470027,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
6123156535,Mina Shop,convenience-store,50.9493210992583,3.1206591,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
4755563053,불로대곡동행정복지센터,bus-stop,37.6170820999289,126.6882912,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
6780766019,Coquelle,bus-stop,51.0368964992431,2.4139252,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
6386569895,Les Vilains Garcons,restaurant,45.425656300422,-75.7169031,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
10106537253,Pont-Sur-Sambre Ferme Heurtebise,bus-stop,50.2181769994037,3.8152589,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
1423754879,はこぶね幼稚園,kindergarten,33.6218989995922,130.469804,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
7296730424,"Farmàcia Haro Porcar, Eva",pharmacy,42.2620015005041,3.1835172,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
5484980094,ΓΕΝΝΗΜΑΤΑ 3 (20),bus-stop,40.6530668003516,22.9175941,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
11256502246,滨河东里,bus-stop,39.7464884002325,116.3388709,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
7079574285,St. Michael i.L. ASFINAG,bus-stop,47.1088682001387,13.5895313,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
429955691,Taverna Thessaloniki,restaurant,54.1166114992053,9.9918977,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
588452828,Plaza de Armas Tinlape,park,-6.65679774969933,-77.8314584,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
6176371024,Syn Lok 2 Bak Kut Teh,restaurant,5.85277829945263,118.0724007,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
843746825,Duat Open Court,sports-centre,15.0101515999085,120.53603715,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
2331540315,大木戸,bus-stop,35.8435105997203,140.0078315,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
5849775397,Ecole Primaire EPP Soleil,school,4.76406069952425,-6.6763441,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
11067446124,École Primaire May Djangeuro,school,13.5502453997391,7.4698338,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
87507638,Sani Top Pub,pub,-29.5847169945047,29.2881842656664,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
856733745,Dott. Invernizzi Giuseppe,pharmacy,45.3026937004365,9.6560252,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
380983471,de Kraal,school,51.5353464721136,4.21463233989974,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
2517331601,Арніка,pharmacy,47.9622527999467,37.8803398,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
2787201107,McDonald's,fast-food,-33.9178125996755,150.9120971,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
1741354971,Dr. Balleitner,doctor,48.2074715998878,14.2576012,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
3962064351,Kageyo Primary School,school,-1.24264989988042,29.6092422,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
